# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
3.360000000000000000e+02 3.540000000000000000e+02 1.143000000000000000e+03 4.200000000000000000e+02 5.550000000000000000e+02 9.540000000000000000e+02 4.650000000000000000e+02 9.180000000000000000e+02 5.910000000000000000e+02 1.494000000000000000e+03 9.930000000000000000e+02 1.209000000000000000e+03 7.440000000000000000e+02 8.310000000000000000e+02 4.260000000000000000e+02 4.020000000000000000e+02 2.007000000000000000e+03 5.490000000000000000e+02 2.862000000000000000e+03 3.240000000000000000e+02 4.770000000000000000e+02 3.990000000000000000e+02 4.890000000000000000e+02 2.502000000000000000e+03 2.037000000000000000e+03 8.640000000000000000e+02 8.040000000000000000e+02 4.080000000000000000e+02 3.387000000000000000e+03 2.511000000000000000e+03 1.119000000000000000e+03 3.210000000000000000e+02 5.910000000000000000e+02 5.940000000000000000e+02 1.965000000000000000e+03 9.930000000000000000e+02
-1.268614318099510001e+03 -1.313056774577743226e+03 -6.654578632895853843e+03 -1.461476724116071182e+03 -2.245814339074819145e+03 -6.612444489952168624e+03 -3.719238121201054582e+03 -8.049862429321656236e+03 -2.442923846323130874e+03 -1.357780031816796873e+04 -7.441176533593617933e+03 -1.055902106021069267e+04 -4.088462278800615422e+03 -7.461245373279879459e+03 -3.144586675455535442e+03 -1.323835180286103196e+03 -1.589915701121517850e+04 -1.955960195927024870e+03 -2.994583565263745913e+04 -2.129793172373146717e+03 -1.551019429327904163e+03 -1.309149362789514043e+03 -1.867784977599963440e+03 -2.097397543621754085e+04 -1.501659586597784619e+04 -6.593880104342773848e+03 -8.004170268412100995e+03 -1.469780667250126498e+03 -2.160945682058680541e+04 -2.370823102795540035e+04 -9.600975812526365189e+03 -1.331135614794886123e+03 -2.125594845511505810e+03 -2.116872090875202957e+03 -1.990478276131051098e+04 -9.172250638302873995e+03
3.009141360581402136e-01 3.129395707570453156e-01 2.512870713856210636e-01 2.867861933334497349e-01 2.707121839254758577e-01 2.682286201847752793e-01 3.228658838030226685e-01 2.627024701438904764e-01 2.716247020349291108e-01 2.862008769692835353e-01 2.931921923936393060e-01 2.691347222003986350e-01 2.728788450655824094e-01 2.904095201189026421e-01 3.245899587594455737e-01 2.820814141918848716e-01 2.840972149625792254e-01 2.941737717858750600e-01 3.403779103706688347e-01 3.109109584875680010e-01 2.847134809873892447e-01 2.919213601665154867e-01 2.827581789552108260e-01 2.989752727078272554e-01 2.647141612343713035e-01 3.257760722852998669e-01 2.922293323041721402e-01 2.380416634419461885e-01 2.575183660206300518e-01 3.149054210431957990e-01 2.663397740064307184e-01 2.863625234607793391e-01 3.031822403134552535e-01 2.773393061014512995e-01 3.167585169292184699e-01 2.679824212777314751e-01
2.062612034690845531e-01 2.624533729380412739e-01 2.379146758608426115e-01 2.316002651459264372e-01 2.367290922345385296e-01 2.369804037698469701e-01 2.315622799629465101e-01 1.877511942598640571e-01 2.280360620344207834e-01 2.429756263898072421e-01 2.248753923990906012e-01 2.199803350912513944e-01 2.494332831781250481e-01 2.119296686654013884e-01 2.440838799127173497e-01 2.261955541791356439e-01 2.327279753817445285e-01 2.539851872408022682e-01 1.884899287212784547e-01 2.191658903286557714e-01 2.354234826011520065e-01 2.303173515681545824e-01 2.405981584010744023e-01 2.207581987997896955e-01 2.422310779436513128e-01 2.173767339605572335e-01 2.010222116317153807e-01 2.203837969385535889e-01 2.400687672907400316e-01 2.130247268545615025e-01 2.316273023678010745e-01 2.387520881890396462e-01 2.402968786666467016e-01 2.375945696264497586e-01 2.035362799358500507e-01 2.041088945944928013e-01
1.988670990202938138e-01 1.828025017348569869e-01 2.026006584850422176e-01 1.949147178254766744e-01 2.071024550320222923e-01 2.183805773849632759e-01 1.903232011602073170e-01 2.071961247745888746e-01 2.022375908648635645e-01 1.918601867171404740e-01 1.930550673322262989e-01 2.209564474603807616e-01 1.811956951960871920e-01 2.121152839278317714e-01 1.856132976921277267e-01 1.847250734779797010e-01 1.926848793627465861e-01 1.819831836673040104e-01 1.923913590383752870e-01 2.062636951715844935e-01 1.899892803462868707e-01 1.946335654993465170e-01 1.840786847400851800e-01 1.846131959950112478e-01 2.032176246896783833e-01 2.051115358710450809e-01 2.175251959373246669e-01 2.233386415592067131e-01 2.124130017282688798e-01 1.843926526780086672e-01 1.989161489387807624e-01 1.907807151696576942e-01 1.972510968744551618e-01 2.096906075448642381e-01 1.988000672958857018e-01 1.987694690616934046e-01
2.939575614524814196e-01 2.418045545700564514e-01 3.081975942684940795e-01 2.866988236951471536e-01 2.854562688079632649e-01 2.764103986604143914e-01 2.552486350738235044e-01 3.423502108216566198e-01 2.981016450657865691e-01 2.789633099237687763e-01 2.888773478750438772e-01 2.899284952479692645e-01 2.964921765602053227e-01 2.855455272878642536e-01 2.457128636357093776e-01 3.069979581509998390e-01 2.904899302929296323e-01 2.698578573060186891e-01 2.787408018696774237e-01 2.636594560121917064e-01 2.898737560651719058e-01 2.831277227659834139e-01 2.925649779036295639e-01 2.956533324973718568e-01 2.898371361322990003e-01 2.517356578830978187e-01 2.892232601267878400e-01 3.182358980602935095e-01 2.899998649603609535e-01 2.876771994242339758e-01 3.031167746869873891e-01 2.841046731805232928e-01 2.592697841454428831e-01 2.753755167272347593e-01 2.809051358390458053e-01 3.291392150660822913e-01
1.035812508004591770e+01 9.363899693202284880e+00 5.946872156008719656e+00 9.198345826093055067e+00 7.327014220677156686e+00 5.066296476344359867e+00 4.127207710242700500e+00 3.468769276734054774e+00 7.322615754291807555e+00 3.640462475289365951e+00 4.419150275510618897e+00 3.327523119478070779e+00 8.305528011352489415e+00 3.516006454387214486e+00 4.276573286470229718e+00 2.064944639508787461e+01 3.591902025263885356e+00 8.612489705250798266e+00 3.497311868261873791e+00 4.706205388568903913e+00 1.157562855757803000e+01 1.345237751120766490e+01 1.170089660102724949e+01 3.682228077958463519e+00 3.983645723992584209e+00 4.616192147028651327e+00 3.501907853282643313e+00 1.089349219401317548e+01 5.091918006984350598e+00 3.612063643120958290e+00 3.476410037450706980e+00 7.723920482382439445e+00 9.391590166163803488e+00 8.710382121099028652e+00 3.060711995160195098e+00 3.616413551207852795e+00
8.012350875132694838e+00 7.720103942028558208e+00 3.141579406207820391e+00 1.562239349167022873e+01 1.097472671062171123e+01 1.822188895050888435e+00 9.848517782039251101e-01 4.683304352455378017e-01 5.114970762421729766e+00 2.827839265613531494e-01 7.307880201927260400e-01 5.590423810582026976e-01 3.931225849643081638e+00 4.755323762447665192e-01 3.702828271437640373e-01 1.369726848930252316e+01 1.133934043793475954e+00 1.011911862562151931e+01 1.246118784727212325e-01 2.311853960853017753e+00 1.546013531623567872e+01 2.385396246994727676e+01 8.077023666975623684e+00 6.102164347765708374e-01 6.604769559018036640e-01 1.196129274110819374e+00 2.070918424823458837e-01 1.393776949069824056e+01 4.333616805073014611e+00 3.396037142827498800e-01 6.880819474898153265e-01 1.108435463989493996e+01 1.595702746197369137e+01 1.601867970162549426e+01 1.456478814849047065e-01 2.098002822824202029e-01
4.172416981529177699e-02 5.588573439829337686e-02 1.323906049577438793e-01 7.946108761536845033e-02 6.186607436990068654e-02 1.119341842058013820e-01 1.213976974017916682e-01 1.247939527473509586e-01 8.907150484742751284e-02 6.133079295936228609e-02 1.476415076009094385e-01 9.159107788102582859e-02 1.447844508053717505e-01 1.301021900559948818e-01 3.234825783705556207e-02 3.851085348187965191e-02 1.099517319425014905e-01 6.167312764124454477e-02 1.799632806044864086e-01 7.927017017374729524e-02 5.631926506498162455e-02 7.639328136123223201e-02 5.047798267001575578e-02 1.407347466322479423e-01 4.414842244424258683e-02 1.676827884895810139e-01 6.125432472845788318e-02 6.968157462429160065e-02 1.901221944634567673e-01 1.574874907598976248e-01 1.473973254655876197e-01 1.141042326666588114e-01 7.245211385662550518e-02 7.650532625887233873e-02 5.728506905413507933e-02 2.094290488171287878e-01
4.656939671491640287e-02 9.437488248043584076e-07 1.344876431545853422e-06 2.718413511365555364e-06 1.179519379590377066e-02 5.046940273250578868e-02 2.231710363590007906e-01 2.362388624065683007e-01 3.020351493805353707e-05 2.341421209150521265e-01 6.687914076624598692e-02 2.208047055035583794e-01 8.771569402729524970e-03 1.738546425754355085e-01 1.402793906456482609e-01 1.209729563464260264e-06 1.995458241363159413e-01 1.466648639437797934e-02 2.799666429303125370e-01 6.137696750732363898e-02 8.221358768752039371e-07 1.119610882602135171e-04 3.019808796708076115e-02 1.442937095410630199e-01 1.060863077400444332e-01 1.045127254583223253e-01 4.151955132968138118e-01 8.691752796882919639e-07 2.154984682535194202e-06 3.084338693669181342e-01 1.217042208534239306e-01 4.312467533014004845e-03 1.968810871198318248e-09 2.329980891195276629e-06 5.531544862905996007e-01 1.576601002955824449e-01
