# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.182136614724548735e+03 -1.211077321460377789e+03 -5.784113792405672029e+03 -1.450399242488451819e+03 -2.142230665969329038e+03 -5.817498025164883984e+03 -3.314505660470741532e+03 -7.220056602452094921e+03 -2.334082678779934213e+03 -1.269025927562637480e+04 -6.811286402970170457e+03 -9.465764938585993150e+03 -3.496813942200221391e+03 -6.775361033507776483e+03 -2.960832134069522908e+03 -1.218707823565039462e+03 -1.428891995678486455e+04 -1.842294926448928663e+03 -2.836118039327498627e+04 -1.881275603857519627e+03 -1.478835264272577206e+03 -1.298841576321483217e+03 -1.751240352625465903e+03 -1.893027045535609795e+04 -1.345046870927382770e+04 -5.797799178258993379e+03 -7.350503776796114835e+03 -1.372143459134435489e+03 -1.888684060508949187e+04 -2.176869421486194915e+04 -8.733400853858369373e+03 -1.265268546797481122e+03 -2.059259675590903498e+03 -2.062983406491483038e+03 -1.855701900479699179e+04 -8.465946080205916587e+03
3.227904572723850896e-01 3.288983432733956214e-01 2.606519842328552938e-01 2.908953489294516803e-01 2.809759312975315670e-01 2.867835791394290901e-01 2.827432574704842327e-01 2.872879230399595918e-01 2.815272490943558359e-01 2.807947199290277696e-01 2.815170340274956162e-01 3.029140551269037807e-01 2.881401140073857059e-01 2.902814587999246188e-01 3.255216418216310692e-01 2.986162215509690632e-01 3.136839010036289177e-01 3.094254603267133086e-01 3.537306728515404175e-01 3.020507987110945258e-01 2.989052682747096457e-01 3.057736603787103435e-01 2.985549058040001258e-01 3.126584291798610860e-01 2.748801069494766214e-01 3.189796180307879481e-01 2.954143476954877445e-01 2.678758086125594406e-01 2.815981581229933806e-01 3.251597458804286189e-01 2.756912098415484347e-01 2.910552335127163937e-01 3.176720158163912067e-01 2.930774915705072758e-01 3.362477108987330654e-01 2.736185001761214375e-01
1.863915692288522497e-01 2.398706948052211352e-01 2.339846819551900658e-01 2.092486550656339483e-01 2.123257495264033179e-01 2.105332492457065996e-01 2.150771036405618453e-01 1.721875250939708668e-01 2.032192805735072993e-01 2.504933084355154826e-01 2.281078231805973022e-01 1.834279876935140663e-01 2.247361945828557916e-01 1.980640232580370419e-01 2.285557066640250823e-01 2.000589295711652504e-01 1.776784852168500350e-01 2.276645548856557899e-01 1.647254930933587935e-01 2.000353122816254658e-01 2.179509286665159418e-01 2.139696516101102508e-01 2.093476305902577106e-01 1.889307392817582421e-01 2.283699237456446596e-01 2.079240467591879638e-01 1.805723376390072354e-01 1.908383536612091036e-01 2.064927319481466017e-01 1.881344336641489201e-01 2.051753573013927190e-01 2.203382659739236693e-01 2.191504934591134157e-01 2.142082977241246688e-01 1.709471315903264843e-01 1.969081641987106557e-01
2.018314349289180576e-01 1.807065043219737710e-01 2.032587462154424041e-01 1.966814311867469411e-01 2.049827467420070881e-01 2.129367357303440511e-01 2.316332477649503119e-01 2.078038373640571645e-01 2.032599484503982978e-01 1.953708006339775760e-01 1.957465948204552553e-01 2.150016496874855576e-01 1.748883288813357639e-01 2.272092243915928289e-01 1.783136175769680920e-01 1.898940102691359655e-01 1.794453623667606745e-01 1.777014301668332907e-01 1.908803129444457125e-01 2.255409506903253425e-01 1.902541522863868684e-01 2.011087181660169421e-01 1.857190421763839361e-01 1.797321348680582520e-01 1.895830343557925179e-01 2.189018952734248236e-01 2.403635353266936059e-01 2.204909749768750593e-01 1.973343261425533623e-01 1.920179342446493853e-01 2.009140774382485173e-01 1.956972697879473255e-01 1.932027953912395790e-01 2.046604227096058271e-01 1.987716607797267721e-01 2.168031035165342568e-01
2.889865385698445754e-01 2.505244575994095002e-01 3.021045875965122640e-01 3.031745648181674024e-01 3.017155724340580547e-01 2.897464358845203147e-01 2.705463911240036379e-01 3.327207145020122936e-01 3.119935218817385114e-01 2.733411710014791995e-01 2.946285479714518818e-01 2.986563074920966510e-01 3.122353625284227663e-01 2.844452935504455104e-01 2.676090339373757288e-01 3.114308386087296654e-01 3.291922514127603172e-01 2.852085546207975830e-01 2.906635211106551320e-01 2.723729383169546936e-01 2.928896507723875442e-01 2.791479698451624913e-01 3.063784214293581720e-01 3.186786966703224477e-01 3.071669349490862566e-01 2.541944399365992924e-01 2.836497793388114697e-01 3.207948627493564242e-01 3.145747837863067109e-01 2.946878862107730201e-01 3.182193554188102458e-01 2.929092307254126948e-01 2.699746953332557986e-01 2.880537879957623115e-01 2.940334967312137060e-01 3.126702321086337055e-01
6.276767126504706695e+00 6.784599015245756704e+00 3.855831198121412395e+00 4.862869508892212700e+00 5.406981046008412228e+00 3.665346246361529836e+00 2.226553658235441269e+00 2.727214168667237537e+00 5.445369936665564126e+00 2.489420145275301532e+00 2.956797226835015557e+00 2.579360156776545399e+00 5.461152805874724514e+00 2.388679774898119668e+00 2.708801039360023477e+00 1.134489234933004198e+01 3.037616299711286771e+00 6.444335004033951542e+00 2.741875792866590000e+00 2.869646274436737698e+00 8.590389737298947281e+00 9.020634446691131458e+00 8.395027397978696015e+00 2.916485951355186845e+00 2.836879945047110052e+00 3.076835369837842116e+00 2.431537402668813019e+00 8.430302530902686442e+00 3.491066807381989712e+00 2.652701695267116744e+00 2.632441398642969332e+00 5.577000995971411967e+00 7.215046462441097042e+00 7.100493802969121582e+00 2.517188919084444976e+00 2.840913360553546152e+00
8.473947705281680010e-02 5.256255035259290581e-02 4.062187470401489031e-02 5.903298498894999496e-02 1.282900280831694995e-01 5.847853270824380362e-02 3.433429939759884142e-02 6.580377651984248288e-02 1.668122055763584244e-01 1.103821059591997278e-01 1.037887384117369555e-01 7.043004400855282232e-02 2.498970961895632947e-02 8.753675686674332324e-02 1.485123379282652090e-01 2.468048028454805989e-02 7.155394361059071173e-02 9.539848229783198796e-02 1.838594739058780070e-01 6.194744741088613338e-02 8.728582531580246495e-02 1.605158151269452382e-01 7.558385367799357046e-02 7.183319410248842352e-02 8.027407237785784411e-02 4.941518557224613972e-02 9.142878886691058193e-02 5.509977140519996264e-02 4.697420346984592515e-02 8.373232696261291574e-02 9.777173733342670037e-02 1.475841719439335287e-01 2.173312512357534754e-01 1.867350405017470516e-01 1.214137606385376489e-01 1.014698753481120125e-01
1.731257785093731627e+00 1.297001348890803873e+00 5.481067497780581776e-01 0.000000000000000000e+00 2.512343116848516189e+00 1.717772935609918061e-01 2.927061491789560432e-01 1.204836683762875310e-01 1.308030033125573866e+00 1.633909835205410721e-01 6.036097913905059259e-02 5.869965642364815411e-02 3.871051913449329307e-01 1.043006519688979283e-01 2.183434403559691706e-01 3.404683651218856522e+00 2.450097752938895368e-01 1.952620272467998408e+00 1.446425295734431876e-02 4.029891125271367058e-01 4.009505647054885102e+00 7.401223144372547580e+00 1.361206469499997906e+00 1.720828919450252681e-01 1.418264538200912916e-01 2.589687833048492926e-01 3.196375091230526516e-02 2.940663780766869628e+00 1.088140701937263533e+00 1.222876718491377884e-01 7.661290675503100445e-02 3.428132040957569071e+00 5.691529037471697805e+00 4.938023204170217895e+00 7.687764138539865399e-02 2.685166741358544287e-02
4.330642433997311525e-02 1.714188273307051466e-02 1.346279670962690911e-01 3.059023205018257859e-07 1.117091435940065898e-10 6.697609957466850450e-02 4.836622344987887012e-01 3.034943277292298514e-01 5.941337120096271129e-02 6.592085534706823569e-02 2.554063485000108158e-01 2.202198238187830006e-06 4.727276334237322242e-02 5.998344835244064782e-02 2.266725470674748819e-02 3.059023205018257859e-07 1.042069025984308228e-01 1.167142308556557741e-02 4.696072361065676271e-01 2.159273495930199085e-02 3.059023205018257859e-07 4.888802305239593055e-02 1.189828780830085031e-02 3.287065919862237062e-01 4.219033458864914626e-02 4.072070946638891020e-01 1.245563761294469357e-01 1.071229763116209044e-02 1.280289150458895908e-01 4.380162916507686632e-01 2.253692864578301647e-01 4.363247102957764718e-08 3.414869830429169417e-02 3.592273810518759741e-02 2.898070977778511303e-01 6.974577144184221922e-01
