# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.199560885434040983e+03 -1.226608894862453326e+03 -6.195988330240481446e+03 -1.504992470053355419e+03 -2.273487166183165300e+03 -6.327516837269058669e+03 -3.607679400363016157e+03 -7.231439657264329981e+03 -2.978799614127477980e+03 -1.294692466935346238e+04 -6.814474542641984954e+03 -9.565299049163799282e+03 -3.711322510746858370e+03 -6.782030899256215889e+03 -2.966906227394047619e+03 -1.290406075280409823e+03 -1.450080254718539254e+04 -2.028846850954955244e+03 -2.953930216203605232e+04 -1.919172223529286839e+03 -1.674823551342094333e+03 -1.411930096541692592e+03 -1.805169350440563676e+03 -1.897832590225458625e+04 -1.346402404416129684e+04 -6.405531188320158435e+03 -7.351323723607217289e+03 -1.500698984221647152e+03 -2.035751384361048986e+04 -2.469655703157483367e+04 -8.738778464198489019e+03 -1.463763839080860180e+03 -2.321373844128344444e+03 -2.203942940950805223e+03 -2.056880519854943850e+04 -8.466546818763225019e+03
3.210367161701220273e-01 3.259549336926032548e-01 2.560187507909796878e-01 2.949204723233784797e-01 2.762571492045952093e-01 2.813186664351947641e-01 2.892146977577062517e-01 2.881375087512301758e-01 2.875367688652341602e-01 2.796488473630602267e-01 2.813354995050491025e-01 3.027915519670337230e-01 2.799667810962653269e-01 2.888351611409104014e-01 3.246895013772825855e-01 2.816894634747772463e-01 3.130407815423572604e-01 3.025240317512100097e-01 3.553097914090510012e-01 2.970882323211344600e-01 2.921160512725112790e-01 3.105051880918596741e-01 2.992243625003014329e-01 3.121507424661145169e-01 2.750256379857901612e-01 3.150852834327069196e-01 2.950286667604549162e-01 2.672909376308969520e-01 2.796094181656771926e-01 3.251860870332727860e-01 2.756277376518244115e-01 2.740701430117680193e-01 3.113931586809051133e-01 2.888098989815557904e-01 3.367724117464116484e-01 2.736070575129115889e-01
1.851585824513933831e-01 2.441384819116714511e-01 2.378401172047860113e-01 2.119983598627709909e-01 2.087800547487562997e-01 2.127620546099101839e-01 2.158828295860288626e-01 1.722666971160042027e-01 1.736762857154859618e-01 2.496842708201857386e-01 2.279466181492050825e-01 1.833273534770500646e-01 2.303352816609305354e-01 1.985556417138011620e-01 2.285560007715516651e-01 2.039204493916712269e-01 1.758855218886290761e-01 2.248467272846225717e-01 1.643239677738757565e-01 2.035186569195453210e-01 2.180286451772767697e-01 2.109840441631319619e-01 2.060664748018584957e-01 1.888333376206924874e-01 2.282549433256902960e-01 2.156473569621784325e-01 1.808173527476127918e-01 1.910900953926667756e-01 2.097278141991741063e-01 1.936038581119577939e-01 2.048195774464458274e-01 2.195049603146142780e-01 2.194503750031458478e-01 2.154699778239380914e-01 1.723064351419799078e-01 1.969282369121944376e-01
2.003039771275860192e-01 1.766614365327887348e-01 1.942164214047536752e-01 2.010160635667926077e-01 1.980710594102688127e-01 2.085664646086938523e-01 2.297081217291694344e-01 2.074797757812598398e-01 1.842080584875228633e-01 1.933133883261127228e-01 1.954486712364790768e-01 2.138253338871753673e-01 1.752428119958104880e-01 2.279192825293663571e-01 1.787873754311619379e-01 1.863187712936256735e-01 1.776738010350117081e-01 1.675419695464839542e-01 1.918124147300147020e-01 2.183297271800778427e-01 1.829229418070444368e-01 1.912027270406811974e-01 1.794699608320723117e-01 1.792326912768630875e-01 1.890284535798254228e-01 2.228822466531588942e-01 2.402705456220676494e-01 2.033344199230614213e-01 1.935791617862057945e-01 1.981988665691253593e-01 2.006535970471770292e-01 2.066924647946025984e-01 1.763806812818510816e-01 1.961438027703852616e-01 2.037343116190800385e-01 2.169199018721049144e-01
2.935007242508985148e-01 2.532451478629366148e-01 3.119247105994806257e-01 2.920651042470579495e-01 3.168917366363797061e-01 2.973528143462011997e-01 2.651943509270954236e-01 3.321160183515057818e-01 3.545788869317570424e-01 2.773534934906413119e-01 2.952692111092667937e-01 3.000557606687408452e-01 3.144551252469936498e-01 2.846899146159220240e-01 2.679671224200037560e-01 3.280713158399258811e-01 3.333998955340020665e-01 3.050872714176833811e-01 2.885538260870585403e-01 2.810633835792424318e-01 3.069323617431674034e-01 2.873080407043271944e-01 3.152392018657677597e-01 3.197832286363298526e-01 3.076909651086941477e-01 2.463851129519557259e-01 2.838834348698646703e-01 3.382845470533748511e-01 3.170836058489429621e-01 2.830111882856440886e-01 3.188990878545528429e-01 2.997324318790149933e-01 2.927757850340979018e-01 2.995763204241208566e-01 2.871868414925284330e-01 3.125448037027890313e-01
5.990068279634442661e+00 7.231528508446350756e+00 3.423701098105881524e+00 4.821078553034661596e+00 4.840512000363354161e+00 3.018727564012591014e+00 1.949004746247408937e+00 2.714198711630226857e+00 6.140527602725512679e+00 2.520796473905725144e+00 2.944348866687994892e+00 2.561428047605202707e+00 4.874050932365266320e+00 2.386870243167083405e+00 2.760593323489810569e+00 9.002016563236935554e+00 2.988423223769961723e+00 5.646969233813717182e+00 2.383171404165365104e+00 2.586649152037175270e+00 7.646924248630251775e+00 8.086878735384761541e+00 8.134117111630370545e+00 2.924888551380766977e+00 2.829633295717510322e+00 2.401175840397371530e+00 2.428109197061110613e+00 7.547523776838621856e+00 2.979694321644117849e+00 2.038842238909226445e+00 2.622101317504495821e+00 4.112649905651474924e+00 6.190273507804989528e+00 5.745779519758235310e+00 1.991079918133073168e+00 2.836029660864382684e+00
7.387742993299091510e-02 4.709026288373512753e-02 4.498409382424082420e-02 6.285127724342455535e-02 1.074828257948071547e-01 6.762976700833943366e-02 9.982966954212224575e-02 6.558787822237892307e-02 1.102499475926036060e-01 1.190479708470416204e-01 1.053003560621756096e-01 6.974625546778852325e-02 2.388310852854170011e-02 8.896216532215552031e-02 1.543108396099767965e-01 2.430728533678630857e-02 7.231625801895764927e-02 7.867126384495641556e-02 2.134539850523785032e-01 6.275935210570814105e-02 8.291648321325675863e-02 1.207351593114376620e-01 6.340045965017442053e-02 7.437079743867225368e-02 8.395099391816313039e-02 8.811370956068993732e-02 9.104037704755450766e-02 5.244438326192436828e-02 4.905557389585823991e-02 1.709747056181717961e-01 9.792189697946793170e-02 1.378880125714656846e-01 1.380813079094080076e-01 1.345455367802988467e-01 1.980986140249314242e-01 1.017044741041897710e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.945352112703352052e-02 4.427811611126980539e-04 2.513836073404349114e-01 5.735133301569615705e-02 3.992882425495031251e-02 4.612247954572942787e-01 9.407689897312573324e-01 2.491807771911702107e-01 3.059023205018257859e-07 2.498751019712220148e-02 2.285446209859484101e-01 1.656468139621795116e-06 3.728852955606783981e-01 3.145197152568211807e-02 1.571573501810235446e-02 1.345879836971839057e-02 4.789703322466633967e-02 9.652570913095089022e-02 1.118849436970876132e+00 8.805010968848692512e-03 4.951282143824285720e-02 1.343303168494887866e-02 4.240439008020934104e-03 2.603603677154685547e-01 2.601211964849047334e-02 8.494964959495798773e-01 1.133153668116836377e-01 6.141283275279185022e-02 1.680829198665239888e-01 1.541500317890682981e+00 1.790875413248652626e-01 3.422493268864755522e-02 3.716522115979348923e-02 2.208083152549965289e-03 1.632154827810356590e+00 6.767864687250026989e-01
