# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.248480562846891644e+03 -1.268761942252192057e+03 -6.195988330218191550e+03 -1.504992470064539020e+03 -2.273487166184495436e+03 -6.327516837191561535e+03 -3.607679400178167270e+03 -7.231439657388579690e+03 -2.978799633927795185e+03 -1.294692466996999246e+04 -6.814474542738402306e+03 -9.565293911784790907e+03 -3.711322510752603648e+03 -6.782030905936128875e+03 -2.966906227401061642e+03 -1.290406074345504294e+03 -1.450080254740046439e+04 -2.028846850988293681e+03 -2.953930215606250567e+04 -1.919172223523512230e+03 -1.674823551342853534e+03 -1.411930096526771422e+03 -1.805169350223285619e+03 -1.897832588472831776e+04 -1.346402404395245867e+04 -6.405531188341231427e+03 -7.351323716020141546e+03 -1.500698984196712900e+03 -2.035751384317535121e+04 -2.469655703167739557e+04 -8.738778464511809943e+03 -1.463763838903166970e+03 -2.321373842373901425e+03 -2.353543841964808507e+03 -2.056880519840089255e+04 -8.466546818533770420e+03
3.182841052535225757e-01 3.222859934984787511e-01 2.560190009306166914e-01 2.949202562654799631e-01 2.762576687437349743e-01 2.813177278656691094e-01 2.892142911849664988e-01 2.881373871878309956e-01 2.875363106931903556e-01 2.796525271462308448e-01 2.813357954287434293e-01 3.030100928287646211e-01 2.799670065646245321e-01 2.888207044241393184e-01 3.246896016412562092e-01 2.816888630592866982e-01 3.130410853076827649e-01 3.025241809005551619e-01 3.553025594602268189e-01 2.970881826773187351e-01 2.921162721677341700e-01 3.105100123957602043e-01 2.992280329329005673e-01 3.121502924663967504e-01 2.750240543854490238e-01 3.150859798018249558e-01 2.950315963545697695e-01 2.672903807708862933e-01 2.796101881452391358e-01 3.251858848431097848e-01 2.756278890231450562e-01 2.740643423706226600e-01 3.113866365578167317e-01 2.796347699168987289e-01 3.367725434837408605e-01 2.736074965042449292e-01
1.849550883902526532e-01 2.346886447321612779e-01 2.378401898361542643e-01 2.119983957860833712e-01 2.087799991717065040e-01 2.127622010301080113e-01 2.158830269931527601e-01 1.722666489163601211e-01 1.736756313732305546e-01 2.496830848935429614e-01 2.279465385296728930e-01 1.832355142815501881e-01 2.303348721238933916e-01 1.985628666298847878e-01 2.285558053373877851e-01 2.039215119089430595e-01 1.758854910893687673e-01 2.248466823253507385e-01 1.643279268809320903e-01 2.035184315960740509e-01 2.180288243689194883e-01 2.109793738654253958e-01 2.060622039218293899e-01 1.888296143503052082e-01 2.282558358326151060e-01 2.156473056309196612e-01 1.808106654222899068e-01 1.910902591526753014e-01 2.097278721585236483e-01 1.936038605951700686e-01 2.048198795398907257e-01 2.195018423398637231e-01 2.194495016826527312e-01 2.106135659873281107e-01 1.723068319373566026e-01 1.969284792546334428e-01
1.913924530908831523e-01 1.771059211835880609e-01 1.942164664732629331e-01 2.010161722001308215e-01 1.980705998521125055e-01 2.085670203308274129e-01 2.297080011328763161e-01 2.074800185375063333e-01 1.842077845095288491e-01 1.933150237179049324e-01 1.954488812205867898e-01 2.139055909331607219e-01 1.752427314772032063e-01 2.279066938128034014e-01 1.787874120388289190e-01 1.863205304494368608e-01 1.776737807023907600e-01 1.675418922130137711e-01 1.918086885258987184e-01 2.183297131357881116e-01 1.829227198278703392e-01 1.912043799787587761e-01 1.794719257414556790e-01 1.792410102083744905e-01 1.890284718185316348e-01 2.228820516275375752e-01 2.402698980211942503e-01 2.033345427658303783e-01 1.935791185091988720e-01 1.981990252674847297e-01 2.006539610996112000e-01 2.066945664735990451e-01 1.763869505396961357e-01 2.008721707979314874e-01 2.037340938921793354e-01 2.169200646323455051e-01
3.053683532653416188e-01 2.659194405857718824e-01 3.119243427599660556e-01 2.920651757483058164e-01 3.168917322324460439e-01 2.973530507733954664e-01 2.651946806890044250e-01 3.321159453583025778e-01 3.545802734240501852e-01 2.773493642423212613e-01 2.952687848209968879e-01 2.998488019565244689e-01 3.144553898342788423e-01 2.847097351331724924e-01 2.679671809825270867e-01 3.280690945823334648e-01 3.333996429005577355e-01 3.050872445610803285e-01 2.885608251329423446e-01 2.810636725908191580e-01 3.069321836354759747e-01 2.873062337600556515e-01 3.152378374038143916e-01 3.197790829749235786e-01 3.076916379634042076e-01 2.463846629397177523e-01 2.838878402019461289e-01 3.382848173106079992e-01 3.170828211870384550e-01 2.830112292942353891e-01 3.188982703373530181e-01 2.997392488159145718e-01 2.927769112198344570e-01 3.088794932978417562e-01 2.871865306867232293e-01 3.125439596087760674e-01
6.353498581485942154e+00 5.835011074894368654e+00 3.423721823491574501e+00 4.821033569867979374e+00 4.840528628236864250e+00 3.018707299454493675e+00 1.949013574419462769e+00 2.714199114366464549e+00 6.140466953658889615e+00 2.520297888957310661e+00 2.944358647542027807e+00 2.551245653705023653e+00 4.874054553813639501e+00 2.386691851717507085e+00 2.760587436805019834e+00 9.005254667222336806e+00 2.988438167317870153e+00 5.646992319840993702e+00 2.383144006925531855e+00 2.586645998244893718e+00 7.646945991611540983e+00 8.087229809984988194e+00 8.132256296687151220e+00 2.924980205219528617e+00 2.829663115301695342e+00 2.401189690582786529e+00 2.428572420747914684e+00 7.547521500563192376e+00 2.979713757647055150e+00 2.038840744654641490e+00 2.622092906743509477e+00 4.112468700689023038e+00 6.190598727120473654e+00 5.926856528381610367e+00 1.991101660961072106e+00 2.836041327504251974e+00
6.744551764772276081e-02 5.298623427548319192e-02 4.498441824673100886e-02 6.285070637316947373e-02 1.074834304994923134e-01 6.762931787930712146e-02 9.983020296849431929e-02 6.558793210138334773e-02 1.102491401879046595e-01 1.190945652107428254e-01 1.053003399845297561e-01 6.984963096020857520e-02 2.388320380916036934e-02 8.895778345710561585e-02 1.543106490586712287e-01 2.430354446966588935e-02 7.231555557271603096e-02 7.867148756223088513e-02 2.134599492915208452e-01 6.275933331312141816e-02 8.291670619991578506e-02 1.207363538155053762e-01 6.339394191083103092e-02 7.436568164710580242e-02 8.395052437765841702e-02 8.811405157943177913e-02 9.104090767517894478e-02 5.244465909214370003e-02 4.905620278623489677e-02 1.709747814217883466e-01 9.792172165607668233e-02 1.378823377004699535e-01 1.380773542197632209e-01 1.357932895804513651e-01 1.981004697880356935e-01 1.017048826989420951e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.940622139929636392e-02 3.864902413515883955e-02 2.513837917008748812e-01 5.735131996322964665e-02 3.992879525187315731e-02 4.612253093215514799e-01 9.407630494335682547e-01 2.491818863726054101e-01 3.059023205018257859e-07 2.496103438711563816e-02 2.285454390702659211e-01 2.227619430716023359e-10 3.728843966384870479e-01 3.134571683297710659e-02 1.571583731767744324e-02 1.346049998440138409e-02 4.789845008070380689e-02 9.652562508089158888e-02 1.118881048145774049e+00 8.804960621732457748e-03 4.951293685406783079e-02 1.343205018269574488e-02 4.241767609570304409e-03 2.604595094642464526e-01 2.601659494160343811e-02 8.494950215572539820e-01 1.131431375261200550e-01 6.141251333973652554e-02 1.680832976430310099e-01 1.541497419615620146e+00 1.790875640200524643e-01 3.422228257024860498e-02 3.716079367052101817e-02 2.970721389980849822e-02 1.632152755587577442e+00 6.767856455215688349e-01
3.268295779662411804e-01 2.203717359639249807e-01 5.708404072421972009e-01 2.820172159751375141e-01 2.335548977998052611e-01 8.778835701961574811e-01 1.654040596227715820e+00 3.232322591100797560e+00 3.045972843072937142e-01 2.502392980714061022e+00 1.123851701200293096e+00 2.555786656942466095e+00 8.213829714385703085e-01 2.266857176246145578e+00 9.176979047923389254e-01 1.759270581953844281e-01 2.083484245523746559e+00 2.893470141673099572e-01 2.268436548999570146e+00 7.942469144524098024e-01 2.757183133978637901e-01 2.769396364715500658e-01 2.569528108714637105e-01 2.276894240781705214e+00 1.123254406371164915e+00 1.320481076140807009e+00 3.275960673182526151e+00 3.176417685685251624e-01 1.095359675540608979e+00 2.170916469475042021e+00 1.578841796338870340e+00 5.688836809936821393e-01 2.953315232302732851e-01 3.221876718915288040e-01 2.372425786219516830e+00 2.743450899483740546e+00
