# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
3.360000000000000000e+02 3.540000000000000000e+02 1.143000000000000000e+03 4.200000000000000000e+02 5.550000000000000000e+02 9.540000000000000000e+02 4.650000000000000000e+02 9.180000000000000000e+02 5.910000000000000000e+02 1.494000000000000000e+03 9.930000000000000000e+02 1.209000000000000000e+03 7.440000000000000000e+02 8.310000000000000000e+02 4.260000000000000000e+02 4.020000000000000000e+02 2.007000000000000000e+03 5.490000000000000000e+02 2.862000000000000000e+03 3.240000000000000000e+02 4.770000000000000000e+02 3.990000000000000000e+02 4.890000000000000000e+02 2.502000000000000000e+03 2.037000000000000000e+03 8.640000000000000000e+02 8.040000000000000000e+02 4.080000000000000000e+02 3.387000000000000000e+03 2.511000000000000000e+03 1.119000000000000000e+03 3.210000000000000000e+02 5.910000000000000000e+02 5.940000000000000000e+02 1.965000000000000000e+03 9.930000000000000000e+02
-1.267787072966118330e+03 -1.322400252760222656e+03 -6.718973282452666353e+03 -1.468982032238622651e+03 -2.233727440070602825e+03 -6.663536794749863475e+03 -3.729974041086506986e+03 -8.084776635515547241e+03 -2.461871049170116294e+03 -1.363124333646378727e+04 -7.496796378207565795e+03 -1.058776150133139527e+04 -4.118894030992315493e+03 -7.499398629143907783e+03 -3.173446380948541901e+03 -1.335910285925747758e+03 -1.592951706951318738e+04 -1.962397762700230714e+03 -3.003891200602699610e+04 -2.141730836666917639e+03 -1.566802513496885013e+03 -1.310415410929103018e+03 -1.881983048056092230e+03 -2.107741358093869712e+04 -1.509522277331805162e+04 -6.627292731288105642e+03 -8.033058396649750648e+03 -1.476080105763689971e+03 -2.172771051365901803e+04 -2.377309523368135342e+04 -9.650898426248608303e+03 -1.333550300969155614e+03 -2.133019992105703295e+03 -2.125900202758714386e+03 -1.995534663939563325e+04 -9.229989031367715143e+03
2.973616189893130146e-01 3.112794024249606051e-01 2.462651454211827740e-01 2.850518230046005241e-01 2.682891872675020606e-01 2.673284989448894700e-01 3.211193414071510932e-01 2.604845004758403193e-01 2.699597592136804836e-01 2.838003291288747065e-01 2.897381925401024128e-01 2.666084730918500956e-01 2.697167908003373915e-01 2.879459892703530866e-01 3.250893121824715015e-01 2.817127491260092431e-01 2.835046763840820550e-01 2.927805053859374174e-01 3.385840125418388413e-01 3.085598568516540463e-01 2.847488620472708454e-01 2.908662577365963009e-01 2.825987817896189469e-01 2.970059305343503153e-01 2.621117844561600130e-01 3.235646888791824383e-01 2.913175498555170551e-01 2.363433741774321473e-01 2.563857691622604129e-01 3.129959196472075766e-01 2.646018714782071291e-01 2.869104503332171596e-01 3.027827745640606638e-01 2.760924458191630348e-01 3.175334744187341407e-01 2.658322098369780284e-01
2.062374241246381634e-01 2.632353961970727574e-01 2.474357258243491120e-01 2.335790844331742111e-01 2.387818290940076915e-01 2.403712394739321023e-01 2.328612342984409944e-01 1.890785559390930626e-01 2.302408329417426069e-01 2.453280780407121331e-01 2.304892532279814721e-01 2.223040793948884430e-01 2.544890639414036926e-01 2.140173785779280746e-01 2.433783360372129001e-01 2.282982211747185686e-01 2.347757838606998326e-01 2.561594865292718959e-01 1.898316343451013355e-01 2.230546312689230815e-01 2.372456192033585431e-01 2.308171642384731215e-01 2.410160637286395680e-01 2.238298633316381514e-01 2.455879468437117685e-01 2.195780153383304345e-01 2.005666332318201128e-01 2.223401570773907432e-01 2.414001503806709470e-01 2.150139489364046030e-01 2.358720236253330771e-01 2.362837971845781204e-01 2.415858991093420283e-01 2.391625079574692114e-01 2.032026499422568688e-01 2.066006697494656152e-01
1.989361411391986356e-01 1.799914640943726940e-01 2.031893044782628333e-01 1.944105053762932855e-01 2.064198980004337547e-01 2.180692365526633592e-01 1.906012999425529819e-01 2.066597111761512284e-01 2.030137731011423530e-01 1.928695020327987342e-01 1.948186501817325555e-01 2.216361401566798173e-01 1.810565795886161511e-01 2.107431291000490814e-01 1.842455834328616537e-01 1.828837546559907157e-01 1.929385855143135875e-01 1.812175660361667329e-01 1.927157218135139016e-01 2.061530146423973808e-01 1.888292890164074145e-01 1.959270741073811661e-01 1.824365789275812222e-01 1.837654606001965507e-01 2.033836931444129581e-01 2.053379730828426009e-01 2.190843075057373468e-01 2.218508327880205078e-01 2.129322861164766323e-01 1.846620171503110253e-01 1.993632445613846560e-01 1.904002048955954207e-01 1.973907496955335794e-01 2.092641752844756620e-01 1.992608039119019292e-01 1.986586446828748076e-01
2.974648157468501308e-01 2.454937372835939435e-01 3.031098242762053085e-01 2.869585871859319237e-01 2.865090856380564932e-01 2.742310250285150963e-01 2.554181243518549027e-01 3.437772324089154452e-01 2.967856347434346675e-01 2.780020907976143985e-01 2.849539040501835596e-01 2.894513073565816996e-01 2.947375656696427093e-01 2.872935030516696742e-01 2.472867683474539446e-01 3.071052750432815559e-01 2.887809542409046082e-01 2.698424420486239539e-01 2.788686312995459771e-01 2.622324972370254637e-01 2.891762297329631970e-01 2.823895039175494670e-01 2.939485755541602074e-01 2.953987455338150103e-01 2.889165755557152604e-01 2.515193226996444986e-01 2.890315094069254576e-01 3.194656359571566573e-01 2.892817943405920356e-01 2.873281142660767951e-01 3.001628603350751656e-01 2.864055475866093547e-01 2.582405766310637008e-01 2.754808709388921195e-01 2.800030717271070890e-01 3.289084757306815487e-01
1.067304830836291352e+01 9.778436789908626636e+00 6.124549618772370252e+00 9.408476924345469783e+00 7.375582913607201974e+00 5.101296828341391532e+00 4.115159007320917439e+00 3.421470601980774795e+00 7.505666582713033996e+00 3.615434560470815128e+00 4.473965417980682702e+00 3.319473852415718795e+00 8.466152511750495435e+00 3.556354465659626651e+00 4.190080491079603675e+00 2.152288429697056671e+01 3.573178321794965306e+00 8.897917777877571766e+00 3.543093696988337538e+00 4.703989822819830913e+00 1.184060559147892100e+01 1.312650514905014631e+01 1.185369473017902031e+01 3.660226930141770030e+00 3.975299678514656598e+00 4.587405727406030920e+00 3.557606968327180486e+00 1.098622983477528159e+01 5.052356618902032359e+00 3.592533530696512045e+00 3.407447834877462611e+00 7.979275746216347720e+00 9.275363683852953400e+00 8.825882156971434966e+00 3.084467239787824777e+00 3.573160379742215120e+00
1.811065074676601272e+00 2.830359845265294716e+00 3.143019244999320172e+00 1.576519871996922184e+01 1.701533075427026809e+00 1.256631713456183963e+00 8.002502439455911887e-01 4.894048817478509616e-01 4.157574584606530621e+00 1.253602165522852974e-01 2.801687968667094797e-01 3.518243795786938910e-01 3.884815955303051016e+00 3.801257180445528072e-01 1.183468976825778896e+00 1.387594972277973682e+01 1.086321870622756869e+00 7.028041484429104813e+00 2.736124650635131106e-01 2.489958141154309690e+00 1.486845960499783814e+01 3.919109249426279717e+01 8.019073046848756547e+00 2.538047707178447410e-01 2.945702299364867938e-01 1.078578703860514132e+00 2.427929270968908482e-01 8.217966590916979897e+00 3.752335022989461422e+00 3.184830871275365349e-01 7.866770513086300820e-01 4.479086432630131398e+00 2.186378583265098641e+01 1.294204378547455470e+01 9.925901354832346313e-02 3.835127750441357869e-05
1.428744579518035174e+01 1.172126795105228148e+01 2.169593899454478780e+00 1.509273967258401328e+01 1.997025927170638937e+01 2.012685316182669659e+00 9.361980325961684057e-01 2.772008004814479620e-01 4.118506906165425363e+00 3.457978223885983526e-01 8.692076292026315043e-01 6.001975800330079380e-01 3.018894064903641983e+00 3.408926721156873008e-01 7.157906809961654942e-05 1.334501186033914877e+01 9.817446942435694712e-01 1.119548942965288951e+01 1.016081890349529473e-06 1.763381451435961367e+00 1.564291100497631604e+01 1.028465627117822478e+01 7.310596098255000008e+00 7.372118085550075639e-01 8.303130009281514123e-01 8.838727408594427848e-01 1.585049398241583918e-01 1.890329144365439618e+01 4.404102983578113140e+00 2.206128444276357348e-01 3.233469197334052914e-01 1.739157014742442442e+01 1.058258628467940632e+01 1.967845727859277716e+01 2.167037494506109108e-01 2.900519411130485503e-01
2.553402646654323246e-02 1.977949662125722680e-02 4.928338995525698846e-02 2.776325641052410434e-02 1.958463261504346867e-02 4.743894789123668382e-02 7.343738663238844055e-02 5.558359638577040768e-02 2.956281078463860595e-02 1.593581890733729647e-02 7.478641687954371009e-02 4.205434922735516723e-02 4.852481907409313816e-02 4.911752355695182815e-02 2.454876043030934651e-02 1.056631352703041142e-02 6.686029156794585926e-02 1.911831315938767109e-02 1.196297148971741109e-01 2.281280516898617425e-02 1.786836904208392862e-02 1.653880604182542124e-02 2.182271136461110331e-02 6.643644208749403812e-02 1.435882108119739160e-02 6.678837808448337410e-02 4.418044994229861772e-02 2.405466063908218849e-02 6.269983168159656839e-02 7.735442123088170918e-02 6.301421577367583016e-02 5.264958052691427748e-03 2.066799451626364151e-02 2.642087733905880767e-02 6.314845521925466221e-02 1.095942355429145448e-01
