# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.172702216992879812e+03 -1.201795030544975361e+03 -5.754809770090733764e+03 -1.377219616465640684e+03 -2.121864528466361207e+03 -5.792982806534544579e+03 -3.307087559575573778e+03 -7.201656625719745534e+03 -2.322816505358281120e+03 -1.265536927411552642e+04 -6.775508699160478500e+03 -9.452241097185453327e+03 -3.478052718915122568e+03 -6.761078258854945489e+03 -2.910023545776361516e+03 -1.209695294741771704e+03 -1.427469190822374549e+04 -1.836824905710545636e+03 -2.825160337527541924e+04 -1.875104177801898913e+03 -1.467264311315390614e+03 -1.249121994115069128e+03 -1.738962234754291330e+03 -1.884476552094072031e+04 -1.338956961809023960e+04 -5.775347086263514029e+03 -7.332366203130215581e+03 -1.365432629295665720e+03 -1.886258268964385206e+04 -2.172983644485519108e+04 -8.707510486961728020e+03 -1.260937956951817796e+03 -2.051326191619555630e+03 -2.057638523812521726e+03 -1.852313305910253257e+04 -8.413256236273595277e+03
3.221003097805474891e-01 3.286583243290858158e-01 2.662297538600837954e-01 2.977671406179361324e-01 2.808623501197528571e-01 2.890088548627261500e-01 2.826125445540664805e-01 2.878957565306655142e-01 2.826070615852255830e-01 2.827676206556996030e-01 2.873511478888819970e-01 3.030628486408946665e-01 2.883404548034682047e-01 2.915086276155278711e-01 3.268966806240300449e-01 2.999410318128226671e-01 3.138370700506306621e-01 3.093636074166018490e-01 3.548404585224763097e-01 3.043395227179919726e-01 3.004785928135355055e-01 3.049945505216860586e-01 2.981973027744984628e-01 3.137501028216256871e-01 2.775124479315678183e-01 3.191332120148975271e-01 2.960183006661614713e-01 2.673361832542510141e-01 2.827277618858007879e-01 3.254697538322047778e-01 2.768085201152750141e-01 2.904958293364431343e-01 3.170713995181645983e-01 2.927923772243247735e-01 3.360856531274832304e-01 2.737613529856527950e-01
1.878163083421835744e-01 2.391821802673026465e-01 2.251101013477618262e-01 2.098178133737973738e-01 2.136523358422851016e-01 2.079967439991697031e-01 2.147465203097683462e-01 1.718525561495229392e-01 2.024358122864863829e-01 2.488219386358959118e-01 2.219324732741992101e-01 1.833759023517517739e-01 2.241211140930679802e-01 1.966431195639233853e-01 2.258992337963089125e-01 1.973188673602179477e-01 1.774492991189154656e-01 2.270351414076094421e-01 1.643658306047973694e-01 1.989965820097676641e-01 2.138478635513494375e-01 2.117031582120869615e-01 2.096312035311096722e-01 1.883043750110923176e-01 2.253476260811807796e-01 2.069628250856428708e-01 1.806976634645512669e-01 1.908693005601931336e-01 2.053037429631474620e-01 1.878108572583178926e-01 2.045957548565225936e-01 2.196943096149182040e-01 2.184328426458821137e-01 2.132154398690730701e-01 1.712495118579972220e-01 1.965284114800136261e-01
1.995987246644703450e-01 1.830263761770517805e-01 2.010434339034181117e-01 2.036318236436695517e-01 2.067533971272738358e-01 2.139838320837511021e-01 2.323731304227808769e-01 2.086511250193749389e-01 2.014929010123329700e-01 1.952192347434390518e-01 1.952117733076863537e-01 2.151011347756234537e-01 1.749062421545219959e-01 2.272126444080872221e-01 1.799504862077292155e-01 1.880475287685330898e-01 1.796412166025858348e-01 1.776088239186514872e-01 1.908469958258398880e-01 2.236603247401684480e-01 1.922133901944765300e-01 2.018053615084473562e-01 1.869997232113322083e-01 1.793931992934242603e-01 1.912360999538187112e-01 2.182474513073600908e-01 2.396961703203450422e-01 2.206522860326170232e-01 1.966415625657457478e-01 1.919651764590986076e-01 2.002507368226661144e-01 1.968534747182068834e-01 1.932630078164880583e-01 2.048277295827667932e-01 1.982889309727683125e-01 2.164626883994457407e-01
2.904846572127985360e-01 2.491331192265597849e-01 3.076167108887362667e-01 2.887832223645969143e-01 2.987319169106882888e-01 2.890105690543530170e-01 2.702678047133842965e-01 3.316005623004366076e-01 3.134642251159550086e-01 2.731912059649654889e-01 2.955046055292324669e-01 2.984601142317300781e-01 3.126321889489417916e-01 2.846356084124615493e-01 2.672535993719318825e-01 3.146925720584263231e-01 3.290724142278680375e-01 2.859924272571373050e-01 2.899467150468864052e-01 2.730035705320719153e-01 2.934601534406384715e-01 2.814969297577796237e-01 3.051717704830596012e-01 3.185523228738577073e-01 3.059038260334326353e-01 2.556565115920995113e-01 2.835878655489422195e-01 3.211422301529388568e-01 3.153269325853059746e-01 2.947542124503786942e-01 3.183449882055363611e-01 2.929563863304318061e-01 2.712327500194652852e-01 2.891644533238353909e-01 2.943759040417512352e-01 3.132475471348878937e-01
6.352842437616353699e+00 6.446202475303111967e+00 3.820391421393203313e+00 5.510486558094799925e+00 5.106207596296172824e+00 3.689213703184628379e+00 2.202030052655386871e+00 2.753204745038168699e+00 5.433702856136863879e+00 2.510356841694359797e+00 2.929826182624606812e+00 2.570253727223614337e+00 5.159109654947690693e+00 2.386056519784955920e+00 2.733039922719056491e+00 1.141417124347193379e+01 3.034384954451173400e+00 6.359721848547269296e+00 2.731482098298125383e+00 2.835330616717750107e+00 8.152067601641764583e+00 9.091349917717733931e+00 8.391866801100139384e+00 2.935790925407189444e+00 2.825289034507700858e+00 3.087654890872033153e+00 2.427114798147903318e+00 8.377540749167961209e+00 3.520129808624986367e+00 2.664949339901093950e+00 2.598472941652572477e+00 5.641558002174168251e+00 7.233529667372840422e+00 7.107110633385236298e+00 2.510448466217221952e+00 2.840479201191786540e+00
8.599830563137886297e-02 5.460279424573578899e-02 4.154151270661302769e-02 7.377725764294421062e-02 1.321173825191773454e-01 6.056996122154346268e-02 3.383151931351466302e-02 6.635318903708695149e-02 1.725624240508186191e-01 1.166690683632241321e-01 1.103335187059363148e-01 7.042147779499118021e-02 2.574109112416943235e-02 8.947405750004025493e-02 1.510699306387949803e-01 2.437009182860588527e-02 7.168358273523779689e-02 9.506849674624105739e-02 1.890864402834728508e-01 6.408641209004387052e-02 9.320870006919501627e-02 1.340856377640537445e-01 7.615971763214611501e-02 7.146734281450853321e-02 8.216621729381702599e-02 4.696290088714301370e-02 9.307778366553176586e-02 5.640271611828585191e-02 4.731653011202009707e-02 8.525919801570119860e-02 1.019722149206396117e-01 1.464221097844889130e-01 2.280086481803795806e-01 1.850874231758809219e-01 1.219531323082140711e-01 1.049929309501845959e-01
2.139438016585125502e-05 4.024941874905168526e-01 7.351123300533849436e-01 3.831257213663627148e+00 1.150692246568630894e-01 7.117839975642215045e-02 1.560350538900836526e-01 2.137213545772187195e-01 1.409438092917021823e+00 1.047871636990519301e-01 3.599034010884353998e-05 1.948728161960694427e-02 3.563132637144088566e-01 1.326868673187747982e-01 4.727039555135068016e-01 2.875058652620408051e+00 3.223380230924958734e-01 1.436756226138728554e+00 1.019631641895698826e-01 4.200356782134319622e-01 3.588558245162364990e+00 1.256734794076016470e+01 1.667638448766728620e+00 8.144304396555971867e-03 1.538330775966282454e-02 3.717192577746449844e-01 4.603095286857837587e-02 1.163038083186256566e+00 8.379977484226346363e-01 2.703421616732920585e-01 1.782598506988834208e-01 1.265321275236967580e+00 8.201594511099793650e+00 3.238989778996234747e+00 2.350135693717624388e-02 4.443468184734157691e-05
3.743983747670896367e+00 2.730358728442317862e+00 4.297399703011823835e-01 3.450206230556979392e+00 5.865056817042605175e+00 3.007963960298510320e-01 4.146194310584158660e-01 3.804422772934727692e-02 1.518199048096195325e+00 2.460542887055983396e-01 2.163644891368840806e-01 9.905715109050805545e-02 3.577382354547204435e-01 9.934894045634141968e-02 7.486925442102431923e-07 3.459741932040967249e+00 1.647715422735878121e-01 2.120221574014215182e+00 6.001895993179086239e-05 3.472669038310271517e-01 4.082378767600155278e+00 2.650238388113406618e+00 1.162424887561930076e+00 3.788574930015347619e-01 3.843108971663752871e-01 1.784648474274485308e-01 2.233953961409663319e-02 4.736563204279036654e+00 1.335474413140798289e+00 1.526097929685162578e-02 1.052387673804233009e-02 5.562336418697674034e+00 3.533164289873908626e+00 6.568763577272306975e+00 1.140627836686359531e-01 1.670859215030321698e-01
