# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
3.360000000000000000e+02 3.540000000000000000e+02 1.143000000000000000e+03 4.200000000000000000e+02 5.550000000000000000e+02 9.540000000000000000e+02 4.650000000000000000e+02 9.180000000000000000e+02 5.910000000000000000e+02 1.494000000000000000e+03 9.930000000000000000e+02 1.209000000000000000e+03 7.440000000000000000e+02 8.310000000000000000e+02 4.260000000000000000e+02 4.020000000000000000e+02 2.007000000000000000e+03 5.490000000000000000e+02 2.862000000000000000e+03 3.240000000000000000e+02 4.770000000000000000e+02 3.990000000000000000e+02 4.890000000000000000e+02 2.502000000000000000e+03 2.037000000000000000e+03 8.640000000000000000e+02 8.040000000000000000e+02 4.080000000000000000e+02 3.387000000000000000e+03 2.511000000000000000e+03 1.119000000000000000e+03 3.210000000000000000e+02 5.910000000000000000e+02 5.940000000000000000e+02 1.965000000000000000e+03 9.930000000000000000e+02
-1.262559788966823135e+03 -1.306128279699130871e+03 -6.652014381935151505e+03 -1.461474607583676516e+03 -2.221853838972253016e+03 -6.609980141238494070e+03 -3.719148200481861750e+03 -8.049275026381355019e+03 -2.442899838823655045e+03 -1.357527589368227382e+04 -7.432063362935702571e+03 -1.055676601417252095e+04 -4.087515402386245569e+03 -7.461237476195120507e+03 -3.131162849835011002e+03 -1.323828649636746150e+03 -1.589886761870309965e+04 -1.954732309864442414e+03 -2.988766646543706884e+04 -2.129718717313776324e+03 -1.550915310903801355e+03 -1.304968549514881715e+03 -1.867779225668890831e+03 -2.095856168149092991e+04 -1.500675961251392982e+04 -6.593499873605889661e+03 -8.003528522953573884e+03 -1.467568456920633253e+03 -2.160799874901236763e+04 -2.370694862466097402e+04 -9.596884485551705438e+03 -1.329863180034821653e+03 -2.122403110659759932e+03 -2.116161590399999568e+03 -1.990284346076049042e+04 -9.162891882505869944e+03
2.986044978377818682e-01 3.111433634694711903e-01 2.514616954772666002e-01 2.867355106886793070e-01 2.685655472867262139e-01 2.680451495538486717e-01 3.228943437203111722e-01 2.625611569630362241e-01 2.716372255414115644e-01 2.861542252772090733e-01 2.922842053748668234e-01 2.690752082839555359e-01 2.728958305413649588e-01 2.904141836033998780e-01 3.249810275138715343e-01 2.821008619098293591e-01 2.840356552504523791e-01 2.945330455724666230e-01 3.406919315477253130e-01 3.107714688943071235e-01 2.847367552855666895e-01 2.920894200961500764e-01 2.827391601929424292e-01 2.990040380124096009e-01 2.642960811896689632e-01 3.259294435142243707e-01 2.923275888953763002e-01 2.372396113283089247e-01 2.574710518840087059e-01 3.148859639165142443e-01 2.664542120371208855e-01 2.870793449430366628e-01 3.032513735527291865e-01 2.771341924236723764e-01 3.168188563130172053e-01 2.677025406936151541e-01
2.080978964609234982e-01 2.622982599401177950e-01 2.390241158891961426e-01 2.316277951694939996e-01 2.364955354638473839e-01 2.367194809469160832e-01 2.315309265903974234e-01 1.878851683633570024e-01 2.280023643936924804e-01 2.425408697178822459e-01 2.252644031362580623e-01 2.202050211000508850e-01 2.499213948563768495e-01 2.118850500312337015e-01 2.418157682567338984e-01 2.262244007043210381e-01 2.327141633886612160e-01 2.531313414140033413e-01 1.881227904484249203e-01 2.192624279075511273e-01 2.354072682608546185e-01 2.297825450011852233e-01 2.405931369791556307e-01 2.206505128693221907e-01 2.418047346488263472e-01 2.171440841723713266e-01 2.009381261620661330e-01 2.207012058687129463e-01 2.401077212594528443e-01 2.130898972008997971e-01 2.318534753568318729e-01 2.368013909193640854e-01 2.401111005090224015e-01 2.374340965251056090e-01 2.034229340111652629e-01 2.039489965077829758e-01
1.987622930482318140e-01 1.832198567137010015e-01 2.026716019974954541e-01 1.949710349520359098e-01 2.079305236282881497e-01 2.185426593692804398e-01 1.904448913665050536e-01 2.071561693719521091e-01 2.022446566648744282e-01 1.915720262677355623e-01 1.933202101146721252e-01 2.212461095146605050e-01 1.816043335203544051e-01 2.120659921787350077e-01 1.849675619347414257e-01 1.847100906773725681e-01 1.927039722477868477e-01 1.821332021103376220e-01 1.925037085969797668e-01 2.061427520004027181e-01 1.900020591276313231e-01 1.955533219584698612e-01 1.840775161220992717e-01 1.842967282128202544e-01 2.031839210068878965e-01 2.051532005079144128e-01 2.173791822313227706e-01 2.225433483061326212e-01 2.124192089085295831e-01 1.844020365090338343e-01 1.986284724246687727e-01 1.909940917383632919e-01 1.973497883835990119e-01 2.098678313133480744e-01 1.987132222014083016e-01 1.983063068083180391e-01
2.945353126530628751e-01 2.433385198767099300e-01 3.068425866360417475e-01 2.866656591897907558e-01 2.870083936211382802e-01 2.766927101299547775e-01 2.551298383227863509e-01 3.423975053016546921e-01 2.981157534000214993e-01 2.797328787371731185e-01 2.891311813742029613e-01 2.894736611013329908e-01 2.955784410819036756e-01 2.856347741866314127e-01 2.482356422946531416e-01 3.069646467084770625e-01 2.905462091130995850e-01 2.702024109031923582e-01 2.786815694068700000e-01 2.638233511977390866e-01 2.898539173259473967e-01 2.825747129441948391e-01 2.925901867058027239e-01 2.960487209054479263e-01 2.907152631546168209e-01 2.517732718054899177e-01 2.893551027112348240e-01 3.195158344968454522e-01 2.900020179480087279e-01 2.876221023735521798e-01 3.030638401813783855e-01 2.851251723992360709e-01 2.592877375546494001e-01 2.755638797378738292e-01 2.810449874744092580e-01 3.300421559902837476e-01
1.055862600572281096e+01 9.343374396348377076e+00 5.906697288488161668e+00 9.202716349302956900e+00 7.188095035727073423e+00 5.077811200071088216e+00 4.122267816456854916e+00 3.474405468642840056e+00 7.319645648290825868e+00 3.635937526767890393e+00 4.437524041987031431e+00 3.327187176666021706e+00 8.291682843283831872e+00 3.515729054421949495e+00 4.194021375281481667e+00 2.064845448581540310e+01 3.591134790829800139e+00 8.515151016850158072e+00 3.532250518891217883e+00 4.714277362830659790e+00 1.156259144707766140e+01 1.322635806034647743e+01 1.169979269064712213e+01 3.685054526073389791e+00 3.979632825260579931e+00 4.617292692343697880e+00 3.504632724036515157e+00 1.071492200334283140e+01 5.095688931670084187e+00 3.616308276790421328e+00 3.463689205824547646e+00 7.759978685353569716e+00 9.223873977699470927e+00 8.715094188716879131e+00 3.061099634231149391e+00 3.609313357512029530e+00
1.760296504453922717e+00 2.949761417964080756e+00 3.762775292710667241e+00 1.570772792023111819e+01 1.719117487067554517e+00 1.454343768087689837e+00 9.017559166398900761e-01 5.486540101810388759e-01 5.297648480613970534e+00 1.806336322920398807e-01 3.897260635580431787e-01 4.148107366764509640e-01 4.514049426286715239e+00 4.844823206864902754e-01 9.454484472651318860e-01 1.342947408920618635e+01 1.201642747870032890e+00 7.708505153473644178e+00 3.883188760401138362e-01 2.445515629600376162e+00 1.430161527723461390e+01 3.826334598510309348e+01 8.218955546486022001e+00 3.452968279210791303e-01 3.778776410238838257e-01 1.315690462461632793e+00 2.638005675171578024e-01 8.928908955599078823e+00 3.999174727440760524e+00 4.038450519231444047e-01 9.409663696577211800e-01 4.683933804921123212e+00 2.201556125140659148e+01 1.334872123379057385e+01 8.775458181031586813e-02 1.662601757591749066e-02
1.470604788988886469e+01 1.296191626546259457e+01 2.528760372355078445e+00 1.554044717066823544e+01 2.167117757144361789e+01 2.260113143200342289e+00 1.060240839893545006e+00 3.914972149726926309e-01 4.944941331545731344e+00 3.820903316830217555e-01 1.193591755593926829e+00 7.116691026821276855e-01 3.415425696267943234e+00 4.659863082873593743e-01 1.189841894047643863e-06 1.397191924900205962e+01 1.065288560429756171e+00 1.349510480177451655e+01 7.505893124974626052e-05 2.144628025075429711e+00 1.660930236661089410e+01 9.715471336070340413e+00 7.944807473560969946e+00 9.398570901345383310e-01 9.993583520122019115e-01 1.071279360990801566e+00 1.500038613221258976e-01 1.913779840690973444e+01 4.670149013887837874e+00 2.802363465757455319e-01 4.719571735488416464e-01 1.787546613050481525e+01 1.026350721291048806e+01 1.885352562728195380e+01 2.013389224252938314e-01 4.550956294635151167e-01
3.537050054169171842e-02 5.751485600096517548e-02 1.313258236689140990e-01 7.946947463593173611e-02 7.351107698186468142e-02 1.166049309938082812e-01 1.197871354343307132e-01 1.250843490841643812e-01 8.918756065429875313e-02 5.687071729576191614e-02 1.670077216117585028e-01 9.249368706218165370e-02 1.526301683459516112e-01 1.298199838109340143e-01 3.421908945140703096e-02 3.853589175919960863e-02 1.097861138923363761e-01 7.636770719698104948e-02 2.325950767266875829e-01 7.622238730443978150e-02 5.641423337782751346e-02 7.389042296215084238e-02 5.052841206588210704e-02 1.541359600525996076e-01 4.773788147021503642e-02 1.669578516109902766e-01 6.056161816297634531e-02 7.076422170715326865e-02 1.902370403194070803e-01 1.602055026729022058e-01 1.512999110112374090e-01 1.104323000001058569e-01 7.073339486439325641e-02 7.642190471004793595e-02 5.710467105291901213e-02 2.302372214503203007e-01
