# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.182136622361652371e+03 -1.211077322214445076e+03 -5.784113793025880113e+03 -1.382140486170182157e+03 -2.142317322479912946e+03 -5.817498025594874889e+03 -3.314505662920370924e+03 -7.220056537516155913e+03 -2.334082677915407203e+03 -1.269025930657772005e+04 -6.811286394127433596e+03 -9.465765989804189303e+03 -3.491437203921054333e+03 -6.775361039837704084e+03 -2.960832134234563000e+03 -1.218730144833325085e+03 -1.428891998623974541e+04 -1.842294924134581152e+03 -2.836118042909377982e+04 -1.881275605765760929e+03 -1.478833234866273415e+03 -1.257827251691706579e+03 -1.751240349045917128e+03 -1.893027042921405882e+04 -1.345046874427974217e+04 -5.797799180334780431e+03 -7.350503768135398786e+03 -1.372143455935374277e+03 -1.888684057234921056e+04 -2.176869417285869349e+04 -8.733400856207766992e+03 -1.265268551881790245e+03 -2.059260839686282452e+03 -2.062983413137184925e+03 -1.855701904790291883e+04 -8.465946073698756663e+03
3.228186428071622149e-01 3.289148728684211931e-01 2.606452999250097324e-01 2.981110456968272815e-01 2.806929266030551706e-01 2.867876616036240112e-01 2.827275490754899145e-01 2.872923752756003646e-01 2.815216705104311989e-01 2.808067586524337633e-01 2.814800324840004420e-01 3.030155832252905967e-01 2.882734396084350448e-01 2.902862172420222486e-01 3.254995005998938540e-01 2.984240111318220978e-01 3.136790384510653173e-01 3.094216482877609198e-01 3.537387342569900395e-01 3.020651609112920410e-01 2.993175793480209457e-01 3.041137034515265514e-01 2.985565958497947703e-01 3.126415898034382579e-01 2.748857709868772758e-01 3.189815750152637519e-01 2.954123480588207173e-01 2.678496415520402185e-01 2.815866447073741008e-01 3.251597285104969037e-01 2.756883489991569514e-01 2.910371225747500068e-01 3.175916262579121518e-01 2.930811782022191836e-01 3.362055451231702463e-01 2.736187852113837748e-01
1.863940579743783577e-01 2.398676527931203062e-01 2.339799924102701767e-01 2.093574502577433827e-01 2.118876770163427292e-01 2.105307538351376684e-01 2.150916149887716899e-01 1.721867883736793448e-01 2.032238333045143786e-01 2.504785714980861111e-01 2.281221240308416165e-01 1.834215147889414754e-01 2.252417302980530556e-01 1.980534637917511220e-01 2.285643259538845673e-01 1.990780515034260012e-01 1.776713902612841456e-01 2.276613238780547388e-01 1.647229244921369906e-01 2.000171814820538851e-01 2.175820992136303644e-01 2.131377468572087652e-01 2.093456400300254538e-01 1.889320005165678051e-01 2.283603675579804759e-01 2.079333337899733347e-01 1.805774217398118664e-01 1.908264687672271420e-01 2.064962355133474481e-01 1.881259988081796231e-01 2.051799540579974657e-01 2.203253439255483948e-01 2.191437874521307283e-01 2.142012628277741304e-01 1.709669120880301929e-01 1.969040024689616419e-01
2.018075686824488957e-01 1.806983670228877181e-01 2.032680642728170728e-01 2.036858463170780342e-01 2.052135214305555455e-01 2.129371899595313977e-01 2.316304909479868224e-01 2.078075836033778934e-01 2.032582642801539496e-01 1.953852851400873780e-01 1.957608780947163729e-01 2.150140151235031827e-01 1.744202560270195490e-01 2.272036180877255174e-01 1.783142150670777026e-01 1.905834718884854007e-01 1.794389575323214192e-01 1.777071028562689226e-01 1.908810400436192212e-01 2.255497082936423203e-01 1.905692003689525016e-01 2.013544476513240145e-01 1.857190243297114907e-01 1.797219694803734724e-01 1.895838288499170354e-01 2.188939046339263006e-01 2.403609326798231138e-01 2.205187240075049404e-01 1.973330795486691880e-01 1.920382084921500032e-01 2.009070448589945213e-01 1.957051122329722948e-01 1.933342852407182733e-01 2.046746951747185905e-01 1.987502634669631174e-01 2.168045419897268455e-01
2.889797305360105595e-01 2.505191073155707548e-01 3.021066433919030181e-01 2.888456577283513016e-01 3.022058749500465824e-01 2.897443946017069782e-01 2.705503449877515454e-01 3.327132527473424806e-01 3.119962319049003896e-01 2.733293847093927198e-01 2.946369653904416519e-01 2.985488868622647174e-01 3.120645740664923506e-01 2.844567008785010565e-01 2.676219583791439316e-01 3.119144654762665003e-01 3.292106137553292289e-01 2.852099249779154189e-01 2.906573012072537487e-01 2.723679493130117812e-01 2.925311210693961606e-01 2.813941020399406412e-01 3.063787397904683130e-01 3.187044401996203535e-01 3.071700326052252961e-01 2.541911865608366683e-01 2.836492975215443302e-01 3.208051656732276435e-01 3.145840402306092631e-01 2.946760641891734700e-01 3.182246520838509785e-01 2.929324212667293592e-01 2.699303010492388744e-01 2.880428637952880400e-01 2.940772793218364711e-01 3.126726703299277377e-01
6.276009501221730957e+00 6.785056118847977658e+00 3.855688974659570611e+00 5.469403967810088751e+00 5.466544707263801151e+00 3.665631586552703158e+00 2.226361486619513830e+00 2.727627505594999668e+00 5.446401844489208166e+00 2.489603799425621489e+00 2.956154939194463260e+00 2.575465328234793905e+00 5.413947365343534379e+00 2.388665976173225403e+00 2.708332205592657971e+00 1.164386270625049313e+01 3.037576257486383824e+00 6.446377026736319849e+00 2.741443730222239417e+00 2.869943024235621198e+00 8.574863828380484776e+00 9.098701962700809887e+00 8.399580997099940660e+00 2.916782031922945606e+00 2.837465553550581276e+00 3.076630466927225527e+00 2.431099763713524542e+00 8.431898052340212502e+00 3.490125190552140211e+00 2.652787255968303004e+00 2.632104597539595137e+00 5.577881058968380046e+00 7.238428462242265660e+00 7.097442282069583719e+00 2.516597907603306261e+00 2.841075243160759989e+00
8.474021025147386588e-02 5.253645429560483554e-02 4.062490328179519522e-02 7.505576092683444167e-02 1.272388718046187084e-01 5.848557852082951480e-02 3.433345369371104683e-02 6.581476125680621458e-02 1.668102005538839305e-01 1.103280830851679217e-01 1.037815586189997502e-01 7.036069110982562380e-02 2.473174142108237189e-02 8.753987704577226303e-02 1.484893940006204727e-01 2.569027183703494893e-02 7.153972002558361964e-02 9.539137117757266748e-02 1.838629598723599545e-01 6.193856104947160351e-02 8.724436550246669753e-02 1.371892119699565094e-01 7.559331742429030443e-02 7.182862446331071682e-02 8.026020138586247021e-02 4.941529679726155977e-02 9.141818385124407531e-02 5.509658894439261462e-02 4.697884479960325044e-02 8.374705810004064166e-02 9.776288037201975867e-02 1.476188670431535788e-01 2.183605103480620591e-01 1.867902635351631202e-01 1.214361360000149326e-01 1.014676282006407165e-01
1.731322260268421065e+00 1.297235502326066214e+00 5.481574927179553303e-01 3.749191601724220391e+00 2.517284198472790280e+00 1.717803692131115167e-01 2.927404982586054305e-01 1.207412062859032076e-01 1.307718303580343022e+00 1.632676813864803456e-01 6.033633858765938274e-02 5.923658785336996524e-02 3.756246807519297293e-01 1.044570991594140213e-01 2.182571645144259498e-01 3.318198616299455228e+00 2.448016684386282726e-01 1.952196477179839240e+00 1.448832898392546885e-02 4.028948717903413357e-01 4.019894367441771088e+00 7.970697260416343966e+00 1.360824655876091915e+00 1.720376083579510940e-01 1.416287056209596662e-01 2.590358071945138008e-01 3.194653719534679831e-02 2.940568772795081109e+00 1.088371475017594125e+00 1.222369164812022596e-01 7.662273703094191202e-02 3.427522161967774927e+00 5.682934021492834553e+00 4.938609699686296928e+00 7.680384624145668304e-02 2.682767466329450887e-02
4.332014740751136128e-02 1.713957210906773970e-02 1.346207407405200784e-01 3.908244829096495232e-02 8.298761795393176765e-14 6.697313202907052843e-02 4.838054254626982242e-01 3.035437549420091363e-01 5.939756329679492242e-02 6.599301494974088578e-02 2.553812592668188164e-01 7.852830029419897943e-06 3.731102028547742672e-02 6.003842127686027236e-02 2.264022183495344176e-02 3.059023205018257859e-07 1.041051282952503571e-01 1.163451796615005106e-02 4.694370790079723799e-01 2.157727089215484215e-02 3.059023205018257859e-07 4.460733951425105751e-12 1.188931476407783898e-02 3.287694487396272125e-01 4.216333730986539935e-02 4.072995322404049934e-01 1.246994561441822774e-01 1.072225659931813103e-02 1.280841111924904130e-01 4.379096407792165691e-01 2.253514793144582307e-01 3.059023205018257859e-07 3.378953014528108395e-02 3.592996125069235908e-02 2.897598190537918894e-01 6.973503606439089841e-01
2.458948225087539963e-01 2.204300831110551917e-01 6.227702465646821617e-01 2.054382794013781266e-01 2.090869959684988344e-01 8.380809572588919787e-01 5.069220332356527692e+00 3.257419239608558836e+00 2.903986984981383190e-01 2.660361027114513721e+00 1.146123736800559678e+00 2.557170105045934783e+00 6.584028359823544951e-01 2.313304762100960144e+00 9.506223735482350889e-01 1.712403327248082641e-01 2.008750136747695869e+00 2.230270005104765529e-01 2.429639066437464301e+00 8.076188361315843611e-01 1.806512727272594210e-01 2.118922654920751547e-01 2.480478138555566314e-01 2.389151781966075472e+00 1.193642848172633553e+00 2.345481100317610146e+00 3.258327006741922105e+00 2.296418357297838053e-01 8.163719243665094050e-01 3.745524358297153356e+00 1.607918707834241623e+00 3.531776784671578628e-01 2.010374832105115417e-01 2.221113828841803917e-01 3.599525135366654638e+00 2.759039003679169433e+00
7.804231903681936589e-02 1.152858691936593655e-01 2.487693854388796089e-01 1.044269847544650465e-01 1.048698278125630712e-01 4.197488678512826255e-01 3.057216519582353520e+00 2.583196282977197278e+00 1.451457021555340732e-01 2.200574324453308694e+00 5.828064429376391686e-01 2.125474616846293685e+00 4.050497607691744273e-01 1.817250863525904370e+00 6.794259093495094159e-01 1.062486808523256387e-01 1.328139927466640335e+00 1.496579320271788915e-01 1.373885450789390950e+00 5.447174339560948431e-01 1.206644780753469148e-01 1.179795386428054427e-01 1.550559855930869202e-01 1.714753418374395100e+00 8.675398024322742430e-01 1.609540173134386576e+00 2.616106584392103862e+00 1.352471636583663095e-01 3.964695286408172481e-01 2.875216517554970874e+00 9.713104232161400287e-01 2.798666679055528128e-01 9.928357478178782836e-02 1.011441552310319153e-01 2.256664943264454770e+00 1.640864164487148669e+00
