# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.177113936424105987e+03 -1.207795011184852001e+03 -5.783745210776631211e+03 -1.382075626806012451e+03 -2.125679443088884000e+03 -5.816186780845507201e+03 -3.314237581883456187e+03 -7.218700191177751549e+03 -2.334080427694203536e+03 -1.268856611925590005e+04 -6.807585369035848089e+03 -9.465659982798617420e+03 -3.491433625358417430e+03 -6.775328027578580077e+03 -2.952761156834292706e+03 -1.218678445838100515e+03 -1.428820774999764944e+04 -1.841541710794666869e+03 -2.835309717840693702e+04 -1.881114112099195609e+03 -1.478823835843442339e+03 -1.254197322711043853e+03 -1.750963272277650503e+03 -1.891881126582136130e+04 -1.344035906969786447e+04 -5.797177425075608880e+03 -7.350477427089747835e+03 -1.369691750005588119e+03 -1.888417633555383509e+04 -2.176488482235308766e+04 -8.731451674805322909e+03 -1.263650138188499113e+03 -2.056869793856446904e+03 -2.061416689104812122e+03 -1.855607958651231456e+04 -8.464832091475824200e+03
3.208269865104339535e-01 3.285092290448202723e-01 2.605482836104386912e-01 2.980083503475631224e-01 2.804892155864913139e-01 2.868029809929882878e-01 2.824093642933983572e-01 2.872362617985534383e-01 2.815221601240930904e-01 2.809276008910419065e-01 2.817377231128591064e-01 3.028961498548628506e-01 2.882527976198900332e-01 2.903354625243707576e-01 3.262937422746697846e-01 2.985330639530014984e-01 3.137112203628865670e-01 3.092104047780658282e-01 3.536800355216125902e-01 3.023016491854521037e-01 2.995385666211500819e-01 3.035266343592461502e-01 2.982313573841101628e-01 3.128923835118399555e-01 2.737789801886739149e-01 3.188341407247738402e-01 2.954418138567642127e-01 2.674658325358328370e-01 2.815146739710371881e-01 3.248598006745347377e-01 2.758663080150205449e-01 2.918381810405256682e-01 3.175160443288475021e-01 2.927080879914042422e-01 3.362250843287487023e-01 2.736840216152977012e-01
1.868998368188733994e-01 2.386461487790783598e-01 2.345044718522400762e-01 2.095895909200120588e-01 2.143040670701417960e-01 2.103065898041303061e-01 2.151525308776685019e-01 1.720747410898034735e-01 2.032256278941123040e-01 2.501758620897352459e-01 2.281247565975344782e-01 1.833157459150863422e-01 2.252947286331368482e-01 1.979689184821173120e-01 2.273664754957421263e-01 2.002084611822931293e-01 1.776440042014698906e-01 2.271918479940645552e-01 1.648002572740863148e-01 1.993132507596423464e-01 2.177400051303038375e-01 2.118930415356723995e-01 2.093696471836024031e-01 1.887788226326276297e-01 2.283655107487974345e-01 2.077676646938117211e-01 1.806204616719421230e-01 1.915878874586529890e-01 2.065325972381257813e-01 1.882882682539595565e-01 2.051248506554485540e-01 2.181965653050876863e-01 2.191607439070954455e-01 2.136908027569567325e-01 1.709688292142263755e-01 1.967719449979970225e-01
1.999596310829886425e-01 1.813348498925286822e-01 2.032567999923582946e-01 2.038804543591391794e-01 2.058307406129256112e-01 2.129385239558440612e-01 2.319763515706140256e-01 2.080300055338479837e-01 2.032541240813724448e-01 1.951834991474606373e-01 1.958320013214589206e-01 2.150834442513942235e-01 1.744661497773495884e-01 2.271202561217375293e-01 1.775459344453876043e-01 1.897696615359118766e-01 1.794777563806544962e-01 1.775133709202038890e-01 1.909682348867062784e-01 2.256794718675279032e-01 1.904122124194763677e-01 2.031234133790457419e-01 1.856743388479757673e-01 1.793493052863447124e-01 1.898514738266201540e-01 2.188931603008036908e-01 2.403313625035809475e-01 2.201546655445773826e-01 1.973265193297484288e-01 1.922180889982199881e-01 2.007930680494909581e-01 1.967592727989055934e-01 1.933811320622049745e-01 2.048921241585495434e-01 1.987183224221039934e-01 2.167642278175178072e-01
2.923135455877040045e-01 2.515097722835726857e-01 3.016904445449629657e-01 2.885216043732856117e-01 2.993759767304412511e-01 2.899519052470374003e-01 2.704617532583191153e-01 3.326589915777951045e-01 3.119980879004222163e-01 2.737130378717622103e-01 2.943055189681475503e-01 2.987046599786565837e-01 3.119863239696235024e-01 2.845753628717744288e-01 2.687938477842005125e-01 3.114888133287934679e-01 3.291670190549890185e-01 2.860843763076658663e-01 2.905514723175948166e-01 2.727056281873775911e-01 2.923092158290697129e-01 2.814569107260356806e-01 3.067246565843116390e-01 3.189794885691877302e-01 3.080040352359085243e-01 2.545050342806107757e-01 2.836063619677127168e-01 3.207916144609368470e-01 3.146262094610884907e-01 2.946338420732858010e-01 3.182157732800399708e-01 2.932059808554809410e-01 2.699420797018520779e-01 2.887089850930893986e-01 2.940877640349209288e-01 3.127798055691874968e-01
6.396643539578571236e+00 6.666419773438522434e+00 3.845443040392027889e+00 5.471376104804853036e+00 5.203787338360169379e+00 3.668526750043171081e+00 2.221234058391697630e+00 2.731695478824403889e+00 5.445998907846199444e+00 2.488252164013025070e+00 2.961344014337533359e+00 2.576309006637357957e+00 5.413190492000390819e+00 2.388573700316547921e+00 2.701655688399595689e+00 1.134497250557460646e+01 3.030424221864231882e+00 6.429329414539658671e+00 2.748866275948496529e+00 2.871869864538984185e+00 8.544294969471629031e+00 9.077335046866156887e+00 8.382757759898430194e+00 2.915103314227871945e+00 2.832350014278492090e+00 3.084003598461379614e+00 2.430019643488237069e+00 8.418187577556151879e+00 3.489703765546947611e+00 2.656931879402238295e+00 2.619242966829016694e+00 5.621010186542593878e+00 7.126819485600585757e+00 7.074479004449949038e+00 2.516700812787200814e+00 2.838815552855907587e+00
8.470463051297305590e-02 5.245579409392640835e-02 4.070345827737508609e-02 7.499538595698844456e-02 1.304781935200332310e-01 5.827702257166583744e-02 3.411909793781842809e-02 6.565936775989172913e-02 1.668106498961539341e-01 1.099239412401193938e-01 1.030039273817274642e-01 7.043170016789808419e-02 2.474322709276478502e-02 8.748135527081948859e-02 1.473379455078737688e-01 2.461150953606790898e-02 7.151126525829865077e-02 9.506017297774067842e-02 1.837771759242168568e-01 6.188594288323359671e-02 8.659323703950003170e-02 1.352514826040085438e-01 7.560858883537738273e-02 7.139444674438782945e-02 7.812517959487344510e-02 4.922094263504436101e-02 9.138918856675848357e-02 5.545048473290369734e-02 4.689156087539843309e-02 8.364265615304214418e-02 9.769101999592934293e-02 1.423175669778057872e-01 2.198296957650487382e-01 1.834615563133062954e-01 1.212967167088428444e-01 1.011816301047243488e-01
1.815694913213494592e-04 3.629071580405014985e-01 6.484701605284993731e-01 4.046654413339439316e+00 1.206609519318339180e-01 5.465416226606384376e-02 1.927503102350376918e-01 2.079275165563654326e-01 1.282720039152415614e+00 7.869372083159011100e-02 9.773173890314864831e-06 5.353747485586447807e-02 3.857105176203569075e-01 1.199590846170292685e-01 6.121834844652574992e-01 3.188445607805994619e+00 3.123980405324956466e-01 1.344157937107601342e+00 7.056055277485025201e-02 4.850835978987356190e-01 3.899935380962153086e+00 1.391641053887607526e+01 1.678152816116327273e+00 1.364268191115706292e-04 1.994405516489231169e-05 3.673948635266611196e-01 2.111455414312347900e-02 1.239218721945589019e+00 8.375540186035176360e-01 2.367030336463643025e-01 1.625461733118617191e-01 1.081492127972881079e+00 8.102480381246289554e+00 3.142010563507068976e+00 4.021771399179990825e-02 1.719895113526293033e-05
3.867989176130623097e+00 2.555671251089554286e+00 4.443879614698521552e-01 3.449850916639219722e+00 5.746805135452706104e+00 2.980477966091773512e-01 3.816410166002234816e-01 3.223191880591462499e-02 1.331362533225831646e+00 2.531251458813192357e-01 1.894631070630934666e-01 6.610998716949371967e-02 3.656287774052312534e-01 8.695756511116374543e-02 1.840926025340456940e-06 3.616340578313482101e+00 1.827043408189262808e-01 2.600192631894322925e+00 5.355246473153375972e-06 3.234798031189718426e-01 4.180586400304832750e+00 2.305428553131438019e+00 1.072981599360017579e+00 3.565313707481879701e-01 3.539140422784010087e-01 1.520457042435002515e-01 4.167784078286940891e-02 4.807843438268180059e+00 1.339090013943295965e+00 1.002974460927988538e-02 1.241256456942030969e-04 6.036806764469498710e+00 3.561855453681257444e+00 6.826677702112588619e+00 1.139139502222862310e-01 8.625724059581411918e-02
