# YLR406C_YDL075W YER131W_YGL189C YDR502C_YLR180W YML026C_YDR450W YNL301C_YOL120C YHR106W_YDR353W YIL057C_YER067W YPL087W_YBR183W YNL069C_YIL133C YDR518W_YCL043C YGR043C_YLR354C YPR157W_YGR141W YDR099W_YER177W YBR024W_YBR037C YPL037C_YDR252W YMR143W_YDL083C YPR159W_YGR143W YJL177W_YKL180W YGL133W_YPL216W YJR048W_YEL039C YBR191W_YPL079W YER074W_YIL069C YDR418W_YEL054C YNL049C_YIL109C YBR117C_YPR074C YPL232W_YMR183C YLR284C_YOR180C YBL087C_YER117W YGL062W_YBR218C YIR033W_YKL020C YMR243C_YOR316C YLR333C_YGR027C YMR142C_YDL082W YER102W_YBL072C YAL056W_YOR371C YDR438W_YML018C
1.120000000000000000e+02 1.180000000000000000e+02 3.810000000000000000e+02 1.400000000000000000e+02 1.850000000000000000e+02 3.180000000000000000e+02 1.550000000000000000e+02 3.060000000000000000e+02 1.970000000000000000e+02 4.980000000000000000e+02 3.310000000000000000e+02 4.030000000000000000e+02 2.480000000000000000e+02 2.770000000000000000e+02 1.420000000000000000e+02 1.340000000000000000e+02 6.690000000000000000e+02 1.830000000000000000e+02 9.540000000000000000e+02 1.080000000000000000e+02 1.590000000000000000e+02 1.330000000000000000e+02 1.630000000000000000e+02 8.340000000000000000e+02 6.790000000000000000e+02 2.880000000000000000e+02 2.680000000000000000e+02 1.360000000000000000e+02 1.129000000000000000e+03 8.370000000000000000e+02 3.730000000000000000e+02 1.070000000000000000e+02 1.970000000000000000e+02 1.980000000000000000e+02 6.550000000000000000e+02 3.310000000000000000e+02
-1.177113886584144666e+03 -1.206397652782155092e+03 -5.781074449812089370e+03 -1.381050330397325752e+03 -2.125308561162449223e+03 -5.815863306211842428e+03 -3.307474032856265694e+03 -7.217984789825024563e+03 -2.326913928309350013e+03 -1.266805436735674448e+04 -6.794885391861837888e+03 -9.451936992656577786e+03 -3.476610047572974054e+03 -6.759302674231294986e+03 -2.950991439475134484e+03 -1.214643950332392251e+03 -1.423158616478523072e+04 -1.841419418487541861e+03 -2.834759362369726659e+04 -1.877178523288557926e+03 -1.473570957721621198e+03 -1.253320341491974887e+03 -1.750589049429717988e+03 -1.891176647045545178e+04 -1.343088180652714618e+04 -5.795749426516787935e+03 -7.342583169405467743e+03 -1.369689473458120347e+03 -1.886252028637660260e+04 -2.175143328455528172e+04 -8.720893021636838967e+03 -1.262953086257317864e+03 -2.056810043466854950e+03 -2.060240100630876441e+03 -1.855348860141306068e+04 -8.460846989690191549e+03
3.208173388545938476e-01 3.307852497425092242e-01 2.634166970135912722e-01 2.959009401514486881e-01 2.795672222544359209e-01 2.853291456850021168e-01 2.899405985618359050e-01 2.848771912612564350e-01 2.774558218240767982e-01 2.730431351069485535e-01 2.748124110072394100e-01 2.975850093956881603e-01 2.971102790339096300e-01 2.986767336438823084e-01 3.232389809735772834e-01 2.947757257316273583e-01 2.960463868411644661e-01 3.086166058148822056e-01 3.515233622045002004e-01 2.933612572589148204e-01 2.943915645611202003e-01 3.016615008098328943e-01 2.971776253921268873e-01 3.078493428373116347e-01 2.660332385220343654e-01 3.129246026818478521e-01 2.998949579512811270e-01 2.675580013552135705e-01 2.729465202703050264e-01 3.163846046966362069e-01 2.685070973482443502e-01 2.858811706143876696e-01 3.170231297535151538e-01 2.907899298028157054e-01 3.330024326607141094e-01 2.698271710889813546e-01
1.869184771094157815e-01 2.358716342040640124e-01 2.288162026828992335e-01 2.118817219603498225e-01 2.151753129384900154e-01 2.123302556125137852e-01 2.057598936046861615e-01 1.746366699134403178e-01 2.080737743833611098e-01 2.603896405325003549e-01 2.370533534202831083e-01 1.904006968790230570e-01 2.097296714221840996e-01 1.880777962943832315e-01 2.309407525540278228e-01 2.068762755461910907e-01 2.008821206810465221e-01 2.280934890030938966e-01 1.667901507623521518e-01 2.101206546088094929e-01 2.230039052734409943e-01 2.147736796089525779e-01 2.113705083043801447e-01 1.945593498453236370e-01 2.408633217862711784e-01 2.130602813655243788e-01 1.761331331229197827e-01 1.914313941293374066e-01 2.195726220826807185e-01 1.977105337916529315e-01 2.144059248606752510e-01 2.243021489121214129e-01 2.196082268769540546e-01 2.160947125928902313e-01 1.745747333757969033e-01 2.012282673204679184e-01
1.999668730344047463e-01 1.791604751430836140e-01 1.981372360082982731e-01 2.052780011526741943e-01 2.065417597341868139e-01 2.146461368061628461e-01 2.234506243502070999e-01 2.099937267542674457e-01 2.065438694569044220e-01 2.005755755673152285e-01 2.007675981464878689e-01 2.195349794018708889e-01 1.659159584099255125e-01 2.196093387651289197e-01 1.801364709997208546e-01 1.920677079377749452e-01 1.954029117944365013e-01 1.779183251227456075e-01 1.930095757344969243e-01 2.328433415912347648e-01 1.945625015483275488e-01 2.041017083795527709e-01 1.871740128929082203e-01 1.836386187707088058e-01 1.962234212829231661e-01 2.230860188443158920e-01 2.356765217012979918e-01 2.200325208950829059e-01 2.061970982391662655e-01 1.986977274838875873e-01 2.077018487963391558e-01 1.995727938046405470e-01 1.938189119025939544e-01 2.062673744158123601e-01 2.019564585850001648e-01 2.203741528909976821e-01
2.922973110015856246e-01 2.541826409103430939e-01 3.096298642952112767e-01 2.869393367355273505e-01 2.987157050728871943e-01 2.876944618963212519e-01 2.808488834832708059e-01 3.304924120710357460e-01 3.079265343356576978e-01 2.659916487932359463e-01 2.873666374259896683e-01 2.924793143234178938e-01 3.272440911339806746e-01 2.936361312966054848e-01 2.656837954726740114e-01 3.062802907844066058e-01 3.076685806833525660e-01 2.853715800592782070e-01 2.886769112986506958e-01 2.636747465410409497e-01 2.880420286171112010e-01 2.794631112016617291e-01 3.042778534105847199e-01 3.139526885466559225e-01 2.968800184087712624e-01 2.509290971083118493e-01 2.882953872245010984e-01 3.209780836203660614e-01 3.012837594078480175e-01 2.872071340278232743e-01 3.093851289947411876e-01 2.902438866688503705e-01 2.695497314669368372e-01 2.868479831884815923e-01 2.904663753784888502e-01 3.085704086995531559e-01
6.401793633090719027e+00 6.707407058036903180e+00 3.852774223187616975e+00 5.450691041033999262e+00 5.204060648893959140e+00 3.658918361103271177e+00 2.243675537762501282e+00 2.718590932450375419e+00 5.341542063373043270e+00 2.475795155992224217e+00 2.962724999323313568e+00 2.555383619120265237e+00 5.737132175707509774e+00 2.393255611372390401e+00 2.708616682588211866e+00 1.103808692267164560e+01 2.917654841460979753e+00 6.416046655274802113e+00 2.745624592693891586e+00 2.881487759178098962e+00 8.568847806832184943e+00 8.938215901011817621e+00 8.357063166467190385e+00 2.894121002843057067e+00 2.802418448734988132e+00 3.077882821606344521e+00 2.432134572371012826e+00 8.422818268844663336e+00 3.490190662490229911e+00 2.615563034208626458e+00 2.595896745310924736e+00 5.477115256262338860e+00 7.137281264089096133e+00 7.101652612612864068e+00 2.494178285345640678e+00 2.831220983789988654e+00
8.472083714367416307e-02 5.259568617167649507e-02 4.005568603590674293e-02 7.489823254998270730e-02 1.303043272799570274e-01 5.836649892090645803e-02 3.404699440959315510e-02 6.523380482690364912e-02 1.565290738215859012e-01 1.062857859162063823e-01 1.017938081594052802e-01 6.875842530931469687e-02 2.332691606255061362e-02 8.568716703228287934e-02 1.463444294704722148e-01 2.494695019407269093e-02 7.016847064606926421e-02 9.512450662651403266e-02 1.835199972643075939e-01 6.040580907856934328e-02 8.763348901867211438e-02 1.354470305638229843e-01 7.568972470140764019e-02 7.056481054884018722e-02 7.824468561810715705e-02 4.815666361772726750e-02 9.357386748256604769e-02 5.539410211350703078e-02 4.611096959802341022e-02 8.161551553088314259e-02 9.707343510901558781e-02 1.504564672693456118e-01 2.192213805602908072e-01 1.805491379353167392e-01 1.205629569077760893e-01 1.003556914928081800e-01
1.655029515167550790e-04 4.094792191264545744e-01 1.025605487300862873e+00 3.325996609048393005e+00 1.630599786016141972e-01 7.009099101984174462e-02 4.045408520353631343e-05 1.881288828347413566e-01 2.135817792486978561e+00 7.646998875800690987e-03 3.216458074329076085e-92 6.736684243493704961e-03 2.329247183693519962e-01 3.419264916023755717e-35 6.742378910653904489e-01 2.575610997986133466e+00 3.590356424157548770e-02 1.312231024380575928e+00 4.560088411451978380e-02 5.940106444581575440e-01 2.655651111693590138e+00 1.319531594519286699e+01 1.508940768011405309e+00 4.883890036514068611e-02 6.927421950274317147e-03 4.319508915648895275e-01 1.183551315656369019e-48 1.215788588727568564e+00 1.015803355349174986e+00 1.047880717352941797e-02 2.329435129428125695e-03 1.823219242889459357e+00 8.145269704161034241e+00 3.166582586426825330e+00 6.208017964722751386e-02 1.043355383537254436e-108
3.868175653322500906e+00 2.272625232132320150e+00 5.683808662341647416e-02 4.006145592206614481e+00 5.587951549786817296e+00 2.792359470496106333e-01 5.643792135191079140e-01 4.874036214837569603e-02 2.890809324683583093e-01 3.372264177819574993e-01 6.232997661884424542e-03 6.166976562558306466e-27 3.280645853402954203e-09 1.732375787329010902e-02 6.772139010704056730e-07 3.701508369005235277e+00 3.313833039317222451e-02 2.679688911551837638e+00 2.062112744057990695e-05 1.501789364924034365e-01 4.351851537549466187e+00 2.686274466958393337e+00 1.214855674066196656e+00 3.193502986052172421e-01 8.524644183629576447e-03 6.778100653763957650e-02 1.957442125519945775e-03 4.843227152850086092e+00 1.090420000181525184e+00 1.722819685859191749e-02 3.932502769958629886e-03 4.907400702027728379e+00 3.566950281882514950e+00 6.793197775430140695e+00 6.931441109516275900e-02 3.041246232298077962e-03
